-72.82307,43.719769,334.4
-72.822999,43.72004,333.8
-72.8228,43.721179,332.4
-72.82277,43.72154,332.5
-72.82279,43.72176,332.2
-72.8229,43.72225,330.4
-72.822909,43.72261,328.4
-72.82284,43.7229,327.4
-72.82261,43.723439,326.3
-72.82256,43.723709,325.7
-72.8226,43.723999,325.3
-72.82268,43.7242,325.0
-72.82289,43.72458,324.7
-72.82304,43.72498,325.3
-72.823089,43.72527,323.3
-72.823089,43.72601,321.7
-72.82306,43.72649,320.2
-72.82298,43.72909,319.4
-72.822909,43.72951,318.3
-72.82271,43.7299,315.2
-72.82252,43.73014,314.8
-72.82166,43.73102,313.1
-72.82157,43.73113,312.7
-72.82131,43.73156,311.0
-72.82125,43.73168,310.1
-72.82104,43.7323,308.4
-72.82087,43.73294,306.5
-72.8208,43.733289,305.4
-72.82073,43.73419,306.1
-72.82083,43.7354,303.2
-72.82075,43.73597,303.0
-72.82063,43.7364,303.1
-72.82055,43.736759,303.5
-72.82044,43.73758,301.2
-72.82024,43.74012,297.4
-72.82014,43.74084,296.4
-72.81998,43.74278,291.9
-72.82004,43.74321,291.6
-72.82014,43.74375,291.2
-72.82062,43.745489,284.1
-72.82068,43.74593,284.3
-72.82067,43.74623,284.6
-72.82057,43.7472,284.0
-72.82057,43.74762,283.3
-72.82068,43.74862,284.3
-72.82067,43.75006,277.6
-72.82078,43.75209,274.6
-72.82068,43.75286,271.4
-72.82031,43.75427,277.4
-72.82029,43.7547,278.6
-72.82032,43.7551,277.9
-72.82044,43.7558,275.3
-72.82046,43.7558,275.3
-72.820449,43.75607,273.9
-72.8204,43.756279,273.4
-72.82033,43.75649,273.0
-72.820089,43.75719,271.5
-72.82003,43.75736,271.2
-72.81984,43.75788,270.8
-72.81972,43.75823,270.2
-72.819419,43.759099,268.2
-72.819239,43.75962,266.5
-72.81881,43.76085,262.4
-72.81863,43.76136,261.6
-72.81854,43.76165,261.4
-72.81847,43.76193,261.1
-72.81843,43.76214,261.0
-72.81842,43.76226,260.8
-72.81841,43.76244,260.6
-72.81838,43.76274,260.6
-72.81834,43.763039,260.8
-72.81826,43.76333,260.9
-72.818209,43.76347,260.9
-72.8181,43.76367,260.6
-72.81796,43.7639,260.0
-72.81783,43.76406,259.2
-72.81761,43.76427,258.6
-72.81742,43.76443,258.6
-72.81681,43.764919,258.3
-72.81658,43.765099,257.8
-72.816419,43.76523,257.0
-72.81568,43.76581,257.0
-72.81542,43.76603,257.5
-72.8154,43.766039,257.4
-72.81518,43.76624,257.9
-72.81497,43.76644,258.3
-72.81478,43.76665,258.6
-72.814629,43.76681,258.5
-72.81455,43.76691,258.6
-72.81449,43.76699,258.7
-72.81441,43.7671,258.8
-72.8143,43.76723,258.7
-72.81384,43.76787,256.1
-72.81339,43.76837,257.1
-72.81331,43.768479,257.5
-72.81326,43.76854,257.7
-72.81318,43.76867,258.1
-72.8131,43.7688,258.6
-72.81309,43.76881,258.6
-72.81302,43.76897,260.1
-72.81299,43.76908,261.2
-72.81295,43.76918,262.2
-72.81293,43.76935,264.2
-72.81292,43.76954,266.2
-72.81291,43.76985,267.4
-72.81291,43.76996,267.5
-72.81295,43.77023,268.1
-72.81297,43.77042,268.5
-72.81298,43.77059,268.8
-72.81298,43.77066,268.9
-72.81304,43.77167,270.0
-72.81305,43.77179,270.2
-72.81307,43.77235,271.0
-72.813059,43.77268,271.8
-72.81302,43.77301,272.5
-72.81298,43.77316,272.8
-72.81292,43.77329,273.0
-72.81285,43.77341,273.0
-72.81271,43.77358,273.0
-72.81269,43.7736,273.0
-72.81226,43.77404,273.3
-72.812119,43.77419,273.4
-72.81195,43.77435,273.6
-72.81168,43.77462,273.6
-72.811539,43.774769,273.5
-72.81125,43.77506,273.5
-72.81104,43.77526,273.3
-72.81082,43.77546,273.1
-72.81068,43.77559,272.7
-72.81047,43.77573,271.6
-72.810239,43.77586,270.8
-72.81002,43.77599,270.4
-72.80984,43.77609,270.7
-72.80971,43.77616,270.9
-72.80945,43.776269,271.3
-72.80943,43.77628,271.4
-72.8092,43.77637,271.8
-72.80876,43.77652,271.9
-72.80838,43.77664,271.8
-72.80627,43.77734,268.9
-72.80593,43.77746,269.2
-72.80525,43.77769,269.8
-72.80497,43.77778,269.9
-72.804689,43.777859,269.9
-72.80441,43.77792,270.0
-72.80407,43.77797,270.3
-72.80278,43.77813,270.3
-72.80225,43.77823,270.1
-72.80207,43.77826,270.1
-72.80176,43.77832,270.5
-72.80158,43.77835,270.7
-72.80081,43.77853,268.3
-72.80034,43.77864,267.7
-72.800299,43.77865,267.7
-72.80002,43.778709,267.6
-72.799899,43.77874,267.4
-72.79969,43.77878,266.7
